title,totalScore,reviewsCount,street,city,state,countryCode,website,phone,categories/0,categories/1,categories/2,categories/3,categories/4,categories/5,categories/6,categories/7,categories/8,categories/9,url,categoryName
Montador de Móveis | W.A Montagem De Móveis,5,186,"R. Barretos, 464",Belo Horizonte,Minas Gerais,BR,,+55 31 98333-1743,Loja de móveis,Moveleiro,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20M%C3%B3veis%20%7C%20W.A%20Montagem%20De%20M%C3%B3veis&query_place_id=ChIJPReAz5hyhgIRriGkosEOtz8,Loja de móveis
Montador de Móveis - Ernandes,5,115,R. Lupércio Paixão,Belo Horizonte,Minas Gerais,BR,https://www.instagram.com/ernandesmontador?igsh=MWt0NnRicWpyM3lhYQ==,+55 31 98908-7523,Marceneiro,Moveleiro,Loja de móveis,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20M%C3%B3veis%20-%20Ernandes&query_place_id=ChIJGfpgnL-_pgARNMq7xNmtISk,Marceneiro
Montador de móveis Carlos,5,155,R. Natal,Belo Horizonte,Minas Gerais,BR,https://sites.google.com/view/montador-de-moveis-carlos/site,+55 31 97165-2378,Móveis de vime,Moveleiro,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20m%C3%B3veis%20Carlos&query_place_id=ChIJnTZbWVGFpgARl_U6fi8Ee_4,Móveis de vime
Montador de móveis - Nova Contagem - Contagem - Pampulha - Noroeste de Belo Horizonte - Belo Horizonte,5,137,,,,,https://cleitonmontagens.my.canva.site/,+55 31 98740-4631,Loja de móveis,Service establishment,Marceneiro,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20m%C3%B3veis%20-%20Nova%20Contagem%20-%20Contagem%20-%20Pampulha%20-%20Noroeste%20de%20Belo%20Horizonte%20-%20Belo%20Horizonte&query_place_id=ChIJ6RK7QWu2tEsRg62qHQdbFik,Loja de móveis
montador de móveis,4.8,10,"R. Curitiba, 230",Belo Horizonte,Minas Gerais,BR,https://www.instagram.com/invites/contact/?i=1awvxeqtrmosh&utm_content=tkrg50,+55 31 99852-3919,Marceneiro,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=montador%20de%20m%C3%B3veis&query_place_id=ChIJdf_catGVpgARQZWL9XufEt4,Marceneiro
Montador de Móveis - Montexpress,5,164,"Av. Vilarinho, 5926",Belo Horizonte,Minas Gerais,BR,https://montadormontexpress.com/,+55 31 97135-0141,Moveleiro,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20M%C3%B3veis%20-%20Montexpress&query_place_id=ChIJr18Q373Ye2YRAC-2rtmQbQM,Moveleiro
Montador de Móveis em BH CÁSSIO,4.8,193,,,,,https://www.montagemmoveis.com.br/,+55 31 98767-6144,Marceneiro,Service establishment,Loja de móveis,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20M%C3%B3veis%20em%20BH%20C%C3%81SSIO&query_place_id=ChIJN0GZxtCbpgARiObC76vDOxc,Marceneiro
Robson Montador de Móveis em Belo Horizonte | RMMontagem,5,166,"Av. Petit, 845",Belo Horizonte,Minas Gerais,BR,https://www.mdmmontagemdemoveis.com.br/,+55 31 98547-0506,Marceneiro,Loja de móveis,Loja de móveis usados,,,,,,,,https://www.google.com/maps/search/?api=1&query=Robson%20Montador%20de%20M%C3%B3veis%20em%20Belo%20Horizonte%20%7C%20RMMontagem&query_place_id=ChIJT7g7qjibpgAR_P-7IAl1wKo,Marceneiro
Gerlan - Montador de Móveis em Belo Horizonte - Bh,5,130,"R. Francisco Gomes da Rocha, 64",Belo Horizonte,Minas Gerais,BR,http://www.gamontagens.com.br/,+55 31 99366-2656,Marceneiro,Moveleiro,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Gerlan%20-%20Montador%20de%20M%C3%B3veis%20em%20Belo%20Horizonte%20-%20Bh&query_place_id=ChIJB3CezzqXpgAR10hg7o7WDGo,Marceneiro
Montador de Móveis MG,5,75,"R. Oriental, 235",Belo Horizonte,Minas Gerais,BR,,+55 31 97231-1926,Loja de móveis,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20M%C3%B3veis%20MG&query_place_id=ChIJ6zH1GNyZpgAR-3ew6LfustI,Loja de móveis
Montador de Móveis Belo Horizonte e Região,5,40,,,,,https://wa.me/message/HXTENJY7EDTGC1,+55 31 98491-1947,Moveleiro,Service establishment,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20M%C3%B3veis%20Belo%20Horizonte%20e%20Regi%C3%A3o&query_place_id=ChIJu8p40ApvJGsRtgTuYPYeg0I,Moveleiro
Montador de Móveis Belo Horizonte - Diego Silva,5,192,"R. Solidariedade, 75",Belo Horizonte,Minas Gerais,BR,https://diegosilvamontador.com.br/,+55 31 97138-5141,Loja de móveis,Faz-tudo,Organizador profissional,Marceneiro,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20M%C3%B3veis%20Belo%20Horizonte%20-%20Diego%20Silva&query_place_id=ChIJ5YzHGO69pgARhHz-7RvUtuw,Loja de móveis
Montador de móveis Belo Horizonte Contagem Nova Lima BH,5,75,"R. Titânio, 200",Belo Horizonte,Minas Gerais,BR,,+55 31 99269-1262,Marceneiro,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20m%C3%B3veis%20Belo%20Horizonte%20Contagem%20Nova%20Lima%20BH&query_place_id=ChIJiesS_3eXpgARAqy0ccsxmqY,Marceneiro
Montador de móveis CBA,4.6,15,,,,,https://www.facebook.com/Montador-de-m%C3%B3veis-Cuiab%C3%A1-687600031615714/,+55 65 99302-5621,Serviço de mudança,Service establishment,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20m%C3%B3veis%20CBA&query_place_id=ChIJj_mrJculnZMRmbK0_F1WOG0,Serviço de mudança
Monta Uai - Montador de Móveis em Belo Horizonte BH,5,87,,,,,,+55 31 99604-9368,Marceneiro,Service establishment,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Monta%20Uai%20-%20Montador%20de%20M%C3%B3veis%20em%20Belo%20Horizonte%20BH&query_place_id=ChIJG63r7VwXuAAR7FwCjup-I1A,Marceneiro
Montagem em geral de móveis e manutençao,4.8,6,"R. Pacaraima, numero 21",Cuiabá,Mato Grosso,BR,,+55 65 99962-9287,Loja de marcenaria,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montagem%20em%20geral%20de%20m%C3%B3veis%20e%20manuten%C3%A7ao&query_place_id=ChIJ07TYnyOxnZMRAzaTqe7OShY,Loja de marcenaria
MONTADOR DE MÓVEIS,5,35,,,,,,+55 65 99295-1506,Moveleiro,Service establishment,,,,,,,,,https://www.google.com/maps/search/?api=1&query=MONTADOR%20DE%20M%C3%93VEIS&query_place_id=ChIJiz6JEGSCHY4ROEjwgWTtFr8,Moveleiro
Nissei Montador de móveis & instalação de ar condicionado,5,4,R. Trinta e Um,Cuiabá,Mato Grosso,BR,https://www.instagram.com/nissei_montagem_de_moveis?igsh=NnVwamRpZzZsdXds,+55 65 98124-2753,Marceneiro,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Nissei%20Montador%20de%20m%C3%B3veis%20%26%20instala%C3%A7%C3%A3o%20de%20ar%20condicionado&query_place_id=ChIJcYCFQNqlnZMRm41pAKd9FzY,Marceneiro
Montador e pequenos fretes marcenaria,5,18,R. 21,Cuiabá,Mato Grosso,BR,https://wa.me/qr/WZ5G2QOL42K4G1,+55 65 98479-3350,Fornecedor de móveis planejados,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20e%20pequenos%20fretes%20marcenaria&query_place_id=ChIJA-vveSuxnZMR15rXBT9lulE,Fornecedor de móveis planejados
Ady Montador de Moveis em Cuiabá,4,4,R. 22,Cuiabá,Mato Grosso,BR,,+55 65 99226-8961,Oficina de conserto de móveis,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Ady%20Montador%20de%20Moveis%20em%20Cuiab%C3%A1&query_place_id=ChIJn4RS2IiknZMRGMG6U6-OoMQ,Oficina de conserto de móveis
Re montador de móveis Cuiabá,5,2,Rua dos lirios,Cuiabá,Mato Grosso,BR,,+55 65 99251-9181,Oficina de conserto de móveis,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Re%20montador%20de%20m%C3%B3veis%20Cuiab%C3%A1&query_place_id=ChIJNaPTM8GvnZMRNWYCmHGrJMA,Oficina de conserto de móveis
JS Montagens - Montador de Móveis em Geral,4.9,7,"R. Quinze, 2790-2834",Cuiabá,Mato Grosso,BR,https://www.jsmontagensmt.com.br/,+55 65 99292-7098,Montadora de estruturas metálicas,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=JS%20Montagens%20-%20Montador%20de%20M%C3%B3veis%20em%20Geral&query_place_id=ChIJUaZBMNylnZMRalN33EocFeM,Montadora de estruturas metálicas
MONTADOR DE MÓVEIS ROBERIO GIL,5,479,"Rod. Emanuel Pinheiro, 6799",Cuiabá,Mato Grosso,BR,https://wa.me/5565993259560,+55 65 99325-9560,Loja de móveis,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=MONTADOR%20DE%20M%C3%93VEIS%20ROBERIO%20GIL&query_place_id=ChIJ0TpiSLaxnZMR7dyvT3iVTDs,Loja de móveis
Montador de moveis e marido de aluguel,4.8,21,"Rua projetada F, 40 - qd 2",Cuiabá,Mato Grosso,BR,https://wa.me/message/VRFJVTC4DCCPL1,+55 65 99248-5173,Escritório da empresa,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20moveis%20e%20marido%20de%20aluguel&query_place_id=ChIJhcr7fQuvnZMRQG5WXtsfn-s,Escritório da empresa
Montador de Móveis Cuiabá Montagens,4.7,40,,,,,https://cuiabamontagens.com.br/,+55 65 99207-1153,Marceneiro,Service establishment,Moveleiro,Serviço de mudança,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20M%C3%B3veis%20Cuiab%C3%A1%20Montagens&query_place_id=ChIJt6C_3YuknZMRLqCR4HHH0Q4,Marceneiro
JD MONTADOR DE MÓVEIS CUIABÁ,,,R. Paulista,Cuiabá,Mato Grosso,BR,https://www.instagram.com/jd_montador_de_moveis_cuiaba?igsh=djFmejc3bXJlNXg3,+55 65 99297-9981,Moveleiro,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=JD%20MONTADOR%20DE%20M%C3%93VEIS%20CUIAB%C3%81&query_place_id=ChIJL1g1T-2lnZMRB34RIom9jW4,Moveleiro
Montador de Móveis BH Katatau,5,43,"R. Humaitá, 288",Belo Horizonte,Minas Gerais,BR,https://www.montadordemoveisbhkatatau.com.br/,+55 31 99114-4670,Marceneiro,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20M%C3%B3veis%20BH%20Katatau&query_place_id=ChIJcwkpk2uXpgARmU0hkGkirp0,Marceneiro
Montador de Móveis MM,5,14,"R. Vinte e Sete, Quadra 139 - Casa 4",Cuiabá,Mato Grosso,BR,https://www.instagram.com/montador_moveis_cuiaba_e_vg?igsh=MTMxcXV3d2tmdGh3dw==,+55 65 99224-0088,Desenvolvedora de imóveis,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20M%C3%B3veis%20MM&query_place_id=ChIJZzk5uWylnZMRGK-ovJ9kusA,Desenvolvedora de imóveis
Marcio Montador de Móveis e Frete,4.8,25,R. Cinqüenta e Seis,Cuiabá,Mato Grosso,BR,,+55 65 99286-7395,Móveis de vime,Serviço de transporte,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Marcio%20Montador%20de%20M%C3%B3veis%20e%20Frete&query_place_id=ChIJE1gKTsKlnZMR29R3ktGiEZU,Móveis de vime
Montador de Móveis Cuiabá,5,4,"Rua N, Tv. São Gonçalo, 3",Cuiabá,MT,BR,https://montador-de-moveis-cuiaba.ueniweb.com/?utm_campaign=gmb,+55 65 99977-0049,Oficina de conserto de móveis,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20M%C3%B3veis%20Cuiab%C3%A1&query_place_id=ChIJzRoYpMCxnZMRBEprOBuyitk,Oficina de conserto de móveis
🪛​Rm Montador de móveis - Montade de móveis em cuiabá - montador de móveis coxipó,5,6,"montador de móveis em cuiabá, montador de móveis montador de móveis barato - Av. Fernando Corrêa da Costa, 26033",Cuiabá,Mato Grosso,BR,https://www.instagram.com/rgmon_tador/profilecard/?igsh=d3drbGI4Y3Z1eDB5,+55 65 99350-1787,Oficina de conserto de móveis,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=%F0%9F%AA%9B%E2%80%8BRm%20Montador%20de%20m%C3%B3veis%20-%20Montade%20de%20m%C3%B3veis%20em%20cuiab%C3%A1%20-%20montador%20de%20m%C3%B3veis%20coxip%C3%B3&query_place_id=ChIJERPBuTylnZMRRifRkIFiWjg,Oficina de conserto de móveis
Montador de moveis,4.9,13,R. Vinte e Quatro,Cuiabá,Mato Grosso,BR,,+55 65 99316-8480,Oficina de conserto de móveis,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20moveis&query_place_id=ChIJW2d2V8alnZMRgSkmFBMuC80,Oficina de conserto de móveis
Montador de Moveis Cuiabá e varzea grande,3.8,18,"Av. Carmindo de Campos, Bairro",Cuiabá,Mato Grosso,BR,,+55 65 99283-4810,Marceneiro,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20Moveis%20Cuiab%C3%A1%20e%20varzea%20grande&query_place_id=ChIJdeWmjDaxnZMRo5zJ_PMzFjw,Marceneiro
JS Montagem De Móveis / Montador De Móveis,5,404,QR 423,Brasília,Distrito Federal,BR,https://instagram.com/jsmontagemdemoveis?igshid=ZDdkNTZiNTM=,+55 61 99199-2222,Loja de móveis,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=JS%20Montagem%20De%20M%C3%B3veis%20%2F%20Montador%20De%20M%C3%B3veis&query_place_id=ChIJRdbItrzDV60RfiiHHOGNcSE,Loja de móveis
Montagem de móveis em Brasília DF - Montador - Móveis - Elétrica Residencial - Marido de aluguel ( ConsertaAlex ),5,135,Setor de mansões Condomínio Mini-Chácaras QMS 28 Sobradinho 2,Brasília,Distrito Federal,BR,https://consertaalex2023.my.canva.site/,+55 61 98308-0518,Faz-tudo,Eletricista,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montagem%20de%20m%C3%B3veis%20em%20Bras%C3%ADlia%20DF%20-%20Montador%20-%20M%C3%B3veis%20-%20El%C3%A9trica%20Residencial%20-%20Marido%20de%20aluguel%20(%20ConsertaAlex%20)&query_place_id=ChIJkTKPzJM_WpMRD8yGKPUMd0k,Faz-tudo
"LBM montagens e instalação, Montador de móveis Brasília, Montagem de móveis DF",5,33,,,,,https://montadordemoveisbrasilia.com.br/,+55 61 98453-6109,Service establishment,Moveleiro,Loja de móveis,Prestador de serviços públicos,Marceneiro,,,,,,https://www.google.com/maps/search/?api=1&query=LBM%20montagens%20e%20instala%C3%A7%C3%A3o%2C%20Montador%20de%20m%C3%B3veis%20Bras%C3%ADlia%2C%20Montagem%20de%20m%C3%B3veis%20DF&query_place_id=ChIJ9XmXrIgwWpMR7K2dh5Uj_Z4,Service establishment
Montador de Móveis Planaltina - DF,4.8,14,Quadra 10 conjunto G lote 20 casa 01 Planaltina,Brasília,DF,BR,,+55 61 99170-0022,Moveleiro,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20M%C3%B3veis%20Planaltina%20-%20DF&query_place_id=ChIJQbLuvZkTWpMRZfIFCh8kgCY,Moveleiro
Montador de moveis df,3.4,5,Asa Sul Superquadra Sul 103,Brasília,Distrito Federal,BR,http://www.montadordemoveisdf.com.br/,+55 61 99657-9024,Moveleiro,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20moveis%20df&query_place_id=ChIJ9U7kHsNHWpMRi0O0kMZO_rc,Moveleiro
Montador de Móveis em Brasília Shalon,4.9,140,Qnm 21 conjunto J,Brasília,DF,BR,https://shalonmontadordemoveis.lovable.app/,+55 61 98634-3848,Marceneiro,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20M%C3%B3veis%20em%20Bras%C3%ADlia%20Shalon&query_place_id=ChIJgUQoHD7gZSQRh-1V4zKPaBM,Marceneiro
Marcílio Montador de Móveis,4.9,47,QS 303 Conjunto 03 Lote 09,Brasília,Distrito Federal,BR,https://www.marcilio-montador.com.br/,+55 61 99402-0632,Marceneiro,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Marc%C3%ADlio%20Montador%20de%20M%C3%B3veis&query_place_id=ChIJ5dsFx-0eV2cROI1nKElgdl8,Marceneiro
2k Montador de Móveis Cuiabá,5,29,,,,,https://2kmontadordemoveiscuiaba.wordpress.com/montador-de-moveis-cuiaba-e-varzea-grande-mt/,+55 65 99933-0330,Moveleiro,Service establishment,,,,,,,,,https://www.google.com/maps/search/?api=1&query=2k%20Montador%20de%20M%C3%B3veis%20Cuiab%C3%A1&query_place_id=ChIJtfQGQR6xnZMRrM-7dtQZw34,Moveleiro
M.F - Montador de Móveis.,5,79,"Rua 50, casa 90",Brasília,Distrito Federal,BR,,+55 61 99370-7385,Marceneiro,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=M.F%20-%20Montador%20de%20M%C3%B3veis.&query_place_id=ChIJbx1JX67v-GMRO6Pkrb7Zxls,Marceneiro
VR Montador de Móveis | São Sebastião | Brasília-DF,5,214,"MORRO DA CRUZ, R. 1, QD 09 - CASA 62",Brasília,DF,BR,https://vrmontagem.com.br/,+55 61 99699-6705,Moveleiro,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=VR%20Montador%20de%20M%C3%B3veis%20%7C%20S%C3%A3o%20Sebasti%C3%A3o%20%7C%20Bras%C3%ADlia-DF&query_place_id=ChIJ4zfq2xRBvqoRxX68SpoHfIM,Moveleiro
Montador De Móveis Popular e Planejado,5,55,Q 29 conjunto A,Brasília,Distrito Federal,BR,,+55 61 99565-1900,Moveleiro,Marceneiro,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20De%20M%C3%B3veis%20Popular%20e%20Planejado&query_place_id=ChIJWY-px1UXWpMRc8YsVUIVhuo,Moveleiro
Montador de Móveis em Brasília - RR Montagens,5,50,QS 11 conjunto n casa 02,Brasília,Distrito Federal,BR,https://www.instagram.com/rrmontagens,+55 61 99326-2397,Marceneiro,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20M%C3%B3veis%20em%20Bras%C3%ADlia%20-%20RR%20Montagens&query_place_id=ChIJm7E5y4stWpMR-tTqnzH_57U,Marceneiro
Montador de Móveis,5,25,QR 205 Conjunto 03 Casa 36,Brasília,Distrito Federal,BR,https://wa.me/61991976545,+55 61 99197-6545,Marceneiro,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20M%C3%B3veis&query_place_id=ChIJrQNwKUzTW5MReBTwi8veam8,Marceneiro
MONTADOR DE MOVEIS EM BRASILIA | VJC MONTADOR DE MOVEIS,5,71,"Residêncial do bosque - Rua 23 Conjunto B, casa 17",Brasília,Distrito Federal,BR,https://vjcmontadordemoveisdf.com.br/,+55 61 99319-0346,Marceneiro,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=MONTADOR%20DE%20MOVEIS%20EM%20BRASILIA%20%7C%20VJC%20MONTADOR%20DE%20MOVEIS&query_place_id=ChIJ9QNZJGsfWpMRyi8nAPJDeLM,Marceneiro
OLIVER MONTADOR DE MOVEIS,5,91,Varjão QUADRA 9 CONJUNTO H CASA 13,Brasília,Distrito Federal,BR,https://fabriciooliver19917.wixsite.com/maridodealuguel,+55 61 99323-6426,Moveleiro,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=OLIVER%20MONTADOR%20DE%20MOVEIS&query_place_id=ChIJffdqj8U5WpMR8SSWRHZLORI,Moveleiro
Antony Alves montador de móveis,5,44,"R. Eduardo Soares de Azevedo, 170",Ribeirão Preto,São Paulo,BR,https://www.instagram.com/antony_montador?igsh=MTZqc2g0emdnYzl6dA==,+55 16 99366-2978,Moveleiro,Marceneiro,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Antony%20Alves%20montador%20de%20m%C3%B3veis&query_place_id=ChIJ7VX2o4a_uZQR7VGD8BHydwU,Moveleiro
Montador de Móveis Distrito Federal - LogoLar Serviço,5,213,St. Hab. Vicente Pires Conjunto E Lote 31,Brasília,Distrito Federal,BR,https://sites.google.com/view/eimontadordf/p%C3%A1gina-inicial,+55 61 99877-0686,Prestador de serviços públicos,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20M%C3%B3veis%20Distrito%20Federal%20-%20LogoLar%20Servi%C3%A7o&query_place_id=ChIJ451ibeYzWpMRq10eBRn4N3s,Prestador de serviços públicos
Montador de Móveis,5,32,Asa Sul Superquadra Sul 302,Brasília,Distrito Federal,BR,http://queromontador.com/?utm_source=gmb&utm_medium=referral,+55 61 99194-3576,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20M%C3%B3veis&query_place_id=ChIJEYjThPcsWpMRvyjOmOMaRbk,
MR Montagens - Montador de móveis Brasília,4.6,50,,,,,https://m.facebook.com/m.rmontagemdemoveis/,+55 61 99139-6155,Loja de móveis,Service establishment,,,,,,,,,https://www.google.com/maps/search/?api=1&query=MR%20Montagens%20-%20Montador%20de%20m%C3%B3veis%20Bras%C3%ADlia&query_place_id=ChIJR9qxm13MW5MRxXXQgNqVLT0,Loja de móveis
Montador de Moveis em Brasilia,4.7,15,Colônia Agrícola Samambaia casa 01,Brasília,Distrito Federal,BR,https://www.montadormoveisbrasilia.com.br/,+55 61 99507-0358,Moveleiro,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20Moveis%20em%20Brasilia&query_place_id=ChIJOzRtOWszWpMR3bptYImjrfs,Moveleiro
Montador de Móveis - JSuMóveis,5,186,"R. Conselheiro Ramalho, 487",São Paulo,São Paulo,BR,https://wa.me/5511972731063,+55 11 97273-1063,Loja de móveis,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20M%C3%B3veis%20-%20JSuM%C3%B3veis&query_place_id=ChIJN39crpRZzpQRwXbvX-X-f0Y,Loja de móveis
RR Montagens - Montador de Móveis,4.8,72,"Shopping Liberty Mall, SCN Quadra 2 Bloco D Torre A, Sala 930",Brasília,DF,BR,,+55 61 99175-7903,Marceneiro,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=RR%20Montagens%20-%20Montador%20de%20M%C3%B3veis&query_place_id=ChIJPwuwItkaGyIR590dTPvePEk,Marceneiro
Montador de Móveis Duarte,4.7,58,Asa Sul Comércio Local Sul 102 BL B,Brasília,Distrito Federal,BR,http://www.montadorduarte.com.br/,+55 61 99980-6766,Carpintaria,Marceneiro,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20M%C3%B3veis%20Duarte&query_place_id=ChIJXWmBw587WpMRChdG92lL9VQ,Carpintaria
Freitas Montador de Móveis,5,210,"R. Guilherme da Cruz, 2A",São Paulo,São Paulo,BR,http://freitasmontador.com.br/,+55 11 99104-6580,Prestador de serviços públicos,Loja de móveis,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Freitas%20Montador%20de%20M%C3%B3veis&query_place_id=ChIJXYlqsM9nzpQR0Y4fQgx3xOk,Prestador de serviços públicos
Montador de moveis em São Paulo,5,107,"Francisco carlos souza Prox a, Av. Elísio Teixeira Leite",São Paulo,SP,BR,http://11977648794leomontagemdemoveis.com/,+55 11 97764-8792,Prestador de serviços públicos,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20moveis%20em%20S%C3%A3o%20Paulo&query_place_id=ChIJ_xJ1Eqb5zpQRh09xmxUq7hc,Prestador de serviços públicos
"Freitas montador de móveis| Zona Leste, Zona Norte, Zona sul, Grande ABC Paulista.",4.8,47,,,,,https://freitasmontadorsp.com.br/,+55 11 94909-0024,Moveleiro,Service establishment,Loja de marcenaria,,,,,,,,https://www.google.com/maps/search/?api=1&query=Freitas%20montador%20de%20m%C3%B3veis%7C%20Zona%20Leste%2C%20Zona%20Norte%2C%20Zona%20sul%2C%20Grande%20ABC%20Paulista.&query_place_id=ChIJiRzkpeyIeKQRBqekTBd1k9k,Moveleiro
Montador de Móveis São Paulo - Zona Sul,5,150,Rua Emily Dickinson,São Paulo,São Paulo,BR,http://wsmontagemdemoveis.com.br/,+55 11 95659-9770,Marceneiro,Móveis de vime,Construtora,Fornecedor de móveis planejados,Moveleiro,Loja de móveis,Loja de móveis usados para escritório,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20M%C3%B3veis%20S%C3%A3o%20Paulo%20-%20Zona%20Sul&query_place_id=ChIJpaqTqahPzpQRyAp7G32gDzc,Marceneiro
Montador de móveis Liberdade São Paulo,4.5,73,"Rua Tamandaré, 131",São Paulo,São Paulo,BR,,+55 11 98733-2965,Marceneiro,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20m%C3%B3veis%20Liberdade%20S%C3%A3o%20Paulo&query_place_id=ChIJk6Zk8D_uhK8R-4Pp5f4zZ3Y,Marceneiro
Montador de Móveis,4.7,37,"Endereço:, R. Domingos de Morais, 1062",São Paulo,SP,BR,,+55 11 94444-2575,Ajuda com serviços domésticos,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20M%C3%B3veis&query_place_id=ChIJrYzMyzJZzpQRmnIkKbwZkPg,Ajuda com serviços domésticos
Montador de Móveis São Paulo,4.9,89,,,,,https://bm-montagem-de-moveis.ueniweb.com/,+55 11 95091-1525,Service establishment,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Montador%20de%20M%C3%B3veis%20S%C3%A3o%20Paulo&query_place_id=ChIJEQHhcYdnzpQRFjeflbILGZ4,Service establishment
